Entity,Code,Year,"Crops - Cocoa, beans - 661 - Yield - 5419 - hg/ha"
Polynesia,OWID_PYA,1979,0.32580000000000003
Polynesia,OWID_PYA,1980,0.2442
Polynesia,OWID_PYA,1981,0.27990000000000004
Polynesia,OWID_PYA,1982,0.26
Polynesia,OWID_PYA,1983,0.24130000000000001
Polynesia,OWID_PYA,1984,0.3039
Polynesia,OWID_PYA,1985,0.24400000000000002
Polynesia,OWID_PYA,1986,0.2258
Polynesia,OWID_PYA,1987,0.3183
Polynesia,OWID_PYA,1988,0.23
Polynesia,OWID_PYA,1989,0.2275
Polynesia,OWID_PYA,1990,0.2127
Polynesia,OWID_PYA,1991,0.2177
Polynesia,OWID_PYA,1992,0.2217
Polynesia,OWID_PYA,1993,0.218
Polynesia,OWID_PYA,1994,0.22080000000000002
Polynesia,OWID_PYA,1995,0.21730000000000002
Polynesia,OWID_PYA,1996,0.2165
Polynesia,OWID_PYA,1997,0.2159
Polynesia,OWID_PYA,1998,0.2154
Polynesia,OWID_PYA,1999,0.21630000000000002
Polynesia,OWID_PYA,2000,0.215
Polynesia,OWID_PYA,2001,0.2155
Polynesia,OWID_PYA,2002,0.21580000000000002
Polynesia,OWID_PYA,2003,0.216
Polynesia,OWID_PYA,2004,0.21580000000000002
Polynesia,OWID_PYA,2005,0.2155
Polynesia,OWID_PYA,2006,0.2155
Polynesia,OWID_PYA,2007,0.2245
Polynesia,OWID_PYA,2008,0.20800000000000002
Polynesia,OWID_PYA,2009,0.203
Polynesia,OWID_PYA,2010,0.1966
Polynesia,OWID_PYA,2011,0.1824
Polynesia,OWID_PYA,2012,0.1865
Polynesia,OWID_PYA,2013,0.1844
Polynesia,OWID_PYA,2014,0.1882
Polynesia,OWID_PYA,2015,0.1882
Polynesia,OWID_PYA,2016,0.1854
Polynesia,OWID_PYA,2017,0.1837
Polynesia,OWID_PYA,2018,0.182
Saint Lucia,LCA,1961,0.6977
Saint Lucia,LCA,1962,0.6897
Saint Lucia,LCA,1963,0.6897
Saint Lucia,LCA,1964,0.6897
Saint Lucia,LCA,1965,0.6667000000000001
Saint Lucia,LCA,1966,0.7143
Saint Lucia,LCA,1967,0.7143
Saint Lucia,LCA,1968,0.7143
Saint Lucia,LCA,1969,0.7143
Saint Lucia,LCA,1970,0.7143
Saint Lucia,LCA,1971,0.7143
Saint Lucia,LCA,1972,0.7143
Saint Lucia,LCA,1973,0.6852
Saint Lucia,LCA,1974,0.7143
Saint Lucia,LCA,1975,0.7143
Saint Lucia,LCA,1976,0.7143
Saint Lucia,LCA,1977,0.7143
Saint Lucia,LCA,1978,0.7143
Saint Lucia,LCA,1979,0.7200000000000001
Saint Lucia,LCA,1980,0.7200000000000001
Saint Lucia,LCA,1981,0.6857000000000001
Saint Lucia,LCA,1982,0.7143
Saint Lucia,LCA,1983,0.7867000000000001
Saint Lucia,LCA,1984,0.8125
Saint Lucia,LCA,1985,0.8333
Saint Lucia,LCA,1986,0.8333
Saint Lucia,LCA,1987,0.8333
Saint Lucia,LCA,1988,0.8333
Saint Lucia,LCA,1989,0.8333
Saint Lucia,LCA,1990,0.8
Saint Lucia,LCA,1991,0.7714000000000001
Saint Lucia,LCA,1992,0.75
Saint Lucia,LCA,1993,0.8118000000000001
Saint Lucia,LCA,1994,0.7286
Saint Lucia,LCA,1995,0.7000000000000001
Saint Lucia,LCA,1996,0.7308
Saint Lucia,LCA,1997,0.7551
Saint Lucia,LCA,1998,0.7667
Saint Lucia,LCA,1999,0.7429
Saint Lucia,LCA,2000,0.7667
Saint Lucia,LCA,2001,0.75
Saint Lucia,LCA,2002,0.8033
Saint Lucia,LCA,2003,0.9428000000000001
Saint Lucia,LCA,2004,1.0615
Saint Lucia,LCA,2005,1.2015
Saint Lucia,LCA,2006,1.375
Saint Lucia,LCA,2007,1.62
Saint Lucia,LCA,2008,1.7382000000000002
Saint Lucia,LCA,2009,1.5004000000000002
Saint Lucia,LCA,2010,1.5314
Saint Lucia,LCA,2011,1.5479
Saint Lucia,LCA,2012,1.5645
Saint Lucia,LCA,2013,1.5810000000000002
Saint Lucia,LCA,2014,1.596
Saint Lucia,LCA,2015,1.6249
Saint Lucia,LCA,2016,1.6287
Saint Lucia,LCA,2017,1.6408
Saint Lucia,LCA,2018,1.653
Saint Vincent and the Grenadines,VCT,1961,0.16
Saint Vincent and the Grenadines,VCT,1962,0.18000000000000002
Saint Vincent and the Grenadines,VCT,1963,0.1943
Saint Vincent and the Grenadines,VCT,1964,0.20500000000000002
Saint Vincent and the Grenadines,VCT,1965,0.2
Saint Vincent and the Grenadines,VCT,1966,0.2
Saint Vincent and the Grenadines,VCT,1967,0.2
Saint Vincent and the Grenadines,VCT,1968,0.2
Saint Vincent and the Grenadines,VCT,1969,0.2
Saint Vincent and the Grenadines,VCT,1970,0.2
Saint Vincent and the Grenadines,VCT,1971,0.2
Saint Vincent and the Grenadines,VCT,1972,0.2
Saint Vincent and the Grenadines,VCT,1973,0.20550000000000002
Saint Vincent and the Grenadines,VCT,1974,0.20550000000000002
Saint Vincent and the Grenadines,VCT,1975,0.20550000000000002
Saint Vincent and the Grenadines,VCT,1976,0.20550000000000002
Saint Vincent and the Grenadines,VCT,1977,0.2182
Saint Vincent and the Grenadines,VCT,1978,0.2182
Saint Vincent and the Grenadines,VCT,1979,0.21430000000000002
Saint Vincent and the Grenadines,VCT,1980,0.2167
Saint Vincent and the Grenadines,VCT,1981,0.2177
Saint Vincent and the Grenadines,VCT,1982,0.2177
Saint Vincent and the Grenadines,VCT,1983,0.2222
Saint Vincent and the Grenadines,VCT,1984,0.23020000000000002
Saint Vincent and the Grenadines,VCT,1985,0.23020000000000002
Saint Vincent and the Grenadines,VCT,1986,0.23440000000000003
Saint Vincent and the Grenadines,VCT,1987,0.23440000000000003
Saint Vincent and the Grenadines,VCT,1988,0.2462
Saint Vincent and the Grenadines,VCT,1989,0.2462
Saint Vincent and the Grenadines,VCT,1990,0.2519
Saint Vincent and the Grenadines,VCT,1991,0.2576
Saint Vincent and the Grenadines,VCT,1992,0.2632
Saint Vincent and the Grenadines,VCT,1993,0.26080000000000003
Saint Vincent and the Grenadines,VCT,1994,0.2612
Saint Vincent and the Grenadines,VCT,1995,0.2571
Saint Vincent and the Grenadines,VCT,1996,0.2606
Saint Vincent and the Grenadines,VCT,1997,0.2639
Saint Vincent and the Grenadines,VCT,1998,0.274
Saint Vincent and the Grenadines,VCT,1999,0.25930000000000003
Saint Vincent and the Grenadines,VCT,2000,0.25370000000000004
Saint Vincent and the Grenadines,VCT,2001,0.2667
Saint Vincent and the Grenadines,VCT,2002,0.27940000000000004
Saint Vincent and the Grenadines,VCT,2003,0.2687
Saint Vincent and the Grenadines,VCT,2004,0.27940000000000004
Saint Vincent and the Grenadines,VCT,2005,0.2758
Saint Vincent and the Grenadines,VCT,2006,0.2762
Saint Vincent and the Grenadines,VCT,2007,0.27940000000000004
Saint Vincent and the Grenadines,VCT,2008,0.27030000000000004
Saint Vincent and the Grenadines,VCT,2009,0.28
Saint Vincent and the Grenadines,VCT,2010,0.2772
Saint Vincent and the Grenadines,VCT,2011,0.27690000000000003
Saint Vincent and the Grenadines,VCT,2012,0.2756
Saint Vincent and the Grenadines,VCT,2013,0.2803
Saint Vincent and the Grenadines,VCT,2014,0.2792
Saint Vincent and the Grenadines,VCT,2015,0.2782
Saint Vincent and the Grenadines,VCT,2016,0.2776
Saint Vincent and the Grenadines,VCT,2017,0.2778
Saint Vincent and the Grenadines,VCT,2018,0.278
Samoa,WSM,1961,0.48300000000000004
Samoa,WSM,1962,0.4172
Samoa,WSM,1963,0.5041
Samoa,WSM,1964,0.5041
Samoa,WSM,1965,0.38330000000000003
Samoa,WSM,1966,0.36250000000000004
Samoa,WSM,1967,0.41250000000000003
Samoa,WSM,1968,0.38830000000000003
Samoa,WSM,1969,0.4912
Samoa,WSM,1970,0.3714
Samoa,WSM,1971,0.42560000000000003
Samoa,WSM,1972,0.34
Samoa,WSM,1973,0.28
Samoa,WSM,1974,0.3019
Samoa,WSM,1975,0.32
Samoa,WSM,1976,0.3
Samoa,WSM,1977,0.44
Samoa,WSM,1978,0.2482
Samoa,WSM,1979,0.3264
Samoa,WSM,1980,0.2432
Samoa,WSM,1981,0.28
Samoa,WSM,1982,0.26
Samoa,WSM,1983,0.24000000000000002
Samoa,WSM,1984,0.30360000000000004
Samoa,WSM,1985,0.2429
Samoa,WSM,1986,0.2237
Samoa,WSM,1987,0.31820000000000004
Samoa,WSM,1988,0.2273
Samoa,WSM,1989,0.2237
Samoa,WSM,1990,0.21430000000000002
Samoa,WSM,1991,0.22
Samoa,WSM,1992,0.2222
Samoa,WSM,1993,0.21910000000000002
Samoa,WSM,1994,0.2222
Samoa,WSM,1995,0.2185
Samoa,WSM,1996,0.2177
Samoa,WSM,1997,0.217
Samoa,WSM,1998,0.2165
Samoa,WSM,1999,0.2174
Samoa,WSM,2000,0.21610000000000001
Samoa,WSM,2001,0.21660000000000001
Samoa,WSM,2002,0.2169
Samoa,WSM,2003,0.21710000000000002
Samoa,WSM,2004,0.2169
Samoa,WSM,2005,0.21660000000000001
Samoa,WSM,2006,0.2164
Samoa,WSM,2007,0.2255
Samoa,WSM,2008,0.2091
Samoa,WSM,2009,0.2041
Samoa,WSM,2010,0.19770000000000001
Samoa,WSM,2011,0.18330000000000002
Samoa,WSM,2012,0.1875
Samoa,WSM,2013,0.1854
Samoa,WSM,2014,0.18910000000000002
Samoa,WSM,2015,0.18910000000000002
Samoa,WSM,2016,0.18630000000000002
Samoa,WSM,2017,0.18460000000000001
Samoa,WSM,2018,0.1829
Sao Tome and Principe,STP,1961,0.29350000000000004
Sao Tome and Principe,STP,1962,0.3
Sao Tome and Principe,STP,1963,0.24380000000000002
Sao Tome and Principe,STP,1964,0.33440000000000003
Sao Tome and Principe,STP,1965,0.2781
Sao Tome and Principe,STP,1966,0.3406
Sao Tome and Principe,STP,1967,0.3406
Sao Tome and Principe,STP,1968,0.32120000000000004
Sao Tome and Principe,STP,1969,0.2758
Sao Tome and Principe,STP,1970,0.2939
Sao Tome and Principe,STP,1971,0.33440000000000003
Sao Tome and Principe,STP,1972,0.315
Sao Tome and Principe,STP,1973,0.34240000000000004
Sao Tome and Principe,STP,1974,0.31520000000000004
Sao Tome and Principe,STP,1975,0.2394
Sao Tome and Principe,STP,1976,0.2121
Sao Tome and Principe,STP,1977,0.16670000000000001
Sao Tome and Principe,STP,1978,0.2121
Sao Tome and Principe,STP,1979,0.2273
Sao Tome and Principe,STP,1980,0.17270000000000002
Sao Tome and Principe,STP,1981,0.197
Sao Tome and Principe,STP,1982,0.17
Sao Tome and Principe,STP,1983,0.1567
Sao Tome and Principe,STP,1984,0.1351
Sao Tome and Principe,STP,1985,0.1539
Sao Tome and Principe,STP,1986,0.1613
Sao Tome and Principe,STP,1987,0.1583
Sao Tome and Principe,STP,1988,0.1942
Sao Tome and Principe,STP,1989,0.1467
Sao Tome and Principe,STP,1990,0.1158
Sao Tome and Principe,STP,1991,0.11850000000000001
Sao Tome and Principe,STP,1992,0.1733
Sao Tome and Principe,STP,1993,0.1859
Sao Tome and Principe,STP,1994,0.1875
Sao Tome and Principe,STP,1995,0.1836
Sao Tome and Principe,STP,1996,0.1975
Sao Tome and Principe,STP,1997,0.1961
Sao Tome and Principe,STP,1998,0.19640000000000002
Sao Tome and Principe,STP,1999,0.1908
Sao Tome and Principe,STP,2000,0.1424
Sao Tome and Principe,STP,2001,0.1522
Sao Tome and Principe,STP,2002,0.1492
Sao Tome and Principe,STP,2003,0.1364
Sao Tome and Principe,STP,2004,0.11900000000000001
Sao Tome and Principe,STP,2005,0.1316
Sao Tome and Principe,STP,2006,0.13470000000000001
Sao Tome and Principe,STP,2007,0.1333
Sao Tome and Principe,STP,2008,0.1333
Sao Tome and Principe,STP,2009,0.1316
Sao Tome and Principe,STP,2010,0.1221
Sao Tome and Principe,STP,2011,0.0918
Sao Tome and Principe,STP,2012,0.1096
Sao Tome and Principe,STP,2013,0.1068
Sao Tome and Principe,STP,2014,0.10790000000000001
Sao Tome and Principe,STP,2015,0.10740000000000001
Sao Tome and Principe,STP,2016,0.1053
Sao Tome and Principe,STP,2017,0.1033
Sao Tome and Principe,STP,2018,0.1014
Sierra Leone,SLE,1961,0.4733
Sierra Leone,SLE,1962,0.47800000000000004
Sierra Leone,SLE,1963,0.47290000000000004
Sierra Leone,SLE,1964,0.45430000000000004
Sierra Leone,SLE,1965,0.4257
Sierra Leone,SLE,1966,0.4534
Sierra Leone,SLE,1967,0.4299
Sierra Leone,SLE,1968,0.4199
Sierra Leone,SLE,1969,0.4202
Sierra Leone,SLE,1970,0.4233
Sierra Leone,SLE,1971,0.43360000000000004
Sierra Leone,SLE,1972,0.4393
Sierra Leone,SLE,1973,0.44060000000000005
Sierra Leone,SLE,1974,0.4238
Sierra Leone,SLE,1975,0.4227
Sierra Leone,SLE,1976,0.4136
Sierra Leone,SLE,1977,0.41950000000000004
Sierra Leone,SLE,1978,0.4176
Sierra Leone,SLE,1979,0.4141
Sierra Leone,SLE,1980,0.4046
Sierra Leone,SLE,1981,0.4103
Sierra Leone,SLE,1982,0.4314
Sierra Leone,SLE,1983,0.4167
Sierra Leone,SLE,1984,0.41500000000000004
Sierra Leone,SLE,1985,0.4133
Sierra Leone,SLE,1986,0.41800000000000004
Sierra Leone,SLE,1987,0.4273
Sierra Leone,SLE,1988,0.45580000000000004
Sierra Leone,SLE,1989,0.44
Sierra Leone,SLE,1990,0.4174
Sierra Leone,SLE,1991,0.3558
Sierra Leone,SLE,1992,0.3559
Sierra Leone,SLE,1993,0.3582
Sierra Leone,SLE,1994,0.3668
Sierra Leone,SLE,1995,0.3704
Sierra Leone,SLE,1996,0.3793
Sierra Leone,SLE,1997,0.3714
Sierra Leone,SLE,1998,0.3816
Sierra Leone,SLE,1999,0.364
Sierra Leone,SLE,2000,0.3
Sierra Leone,SLE,2001,0.275
Sierra Leone,SLE,2002,0.3194
Sierra Leone,SLE,2003,0.36360000000000003
Sierra Leone,SLE,2004,0.375
Sierra Leone,SLE,2005,0.40540000000000004
Sierra Leone,SLE,2006,0.3668
Sierra Leone,SLE,2007,0.3684
Sierra Leone,SLE,2008,0.36210000000000003
Sierra Leone,SLE,2009,0.35710000000000003
Sierra Leone,SLE,2010,0.394
Sierra Leone,SLE,2011,0.36000000000000004
Sierra Leone,SLE,2012,0.36000000000000004
Sierra Leone,SLE,2013,0.3536
Sierra Leone,SLE,2014,0.37610000000000005
Sierra Leone,SLE,2015,0.38870000000000005
Sierra Leone,SLE,2016,0.4163
Sierra Leone,SLE,2017,0.4184
Sierra Leone,SLE,2018,0.4207
Small island developing States,,1961,0.3895
Small island developing States,,1962,0.39490000000000003
Small island developing States,,1963,0.41040000000000004
Small island developing States,,1964,0.40030000000000004
Small island developing States,,1965,0.3653
Small island developing States,,1966,0.3798
Small island developing States,,1967,0.37060000000000004
Small island developing States,,1968,0.3774
Small island developing States,,1969,0.3698
Small island developing States,,1970,0.37370000000000003
Small island developing States,,1971,0.3836
Small island developing States,,1972,0.37170000000000003
Small island developing States,,1973,0.3413
Small island developing States,,1974,0.36960000000000004
Small island developing States,,1975,0.3643
Small island developing States,,1976,0.33790000000000003
Small island developing States,,1977,0.315
Small island developing States,,1978,0.3342
Small island developing States,,1979,0.3235
Small island developing States,,1980,0.3029
Small island developing States,,1981,0.3189
Small island developing States,,1982,0.2742
Small island developing States,,1983,0.3034
Small island developing States,,1984,0.3456
Small island developing States,,1985,0.3305
Small island developing States,,1986,0.30910000000000004
Small island developing States,,1987,0.2801
Small island developing States,,1988,0.3234
Small island developing States,,1989,0.3971
Small island developing States,,1990,0.3543
Small island developing States,,1991,0.36260000000000003
Small island developing States,,1992,0.37870000000000004
Small island developing States,,1993,0.38520000000000004
Small island developing States,,1994,0.3981
Small island developing States,,1995,0.3613
Small island developing States,,1996,0.39
Small island developing States,,1997,0.3678
Small island developing States,,1998,0.34190000000000004
Small island developing States,,1999,0.28850000000000003
Small island developing States,,2000,0.3165
Small island developing States,,2001,0.36110000000000003
Small island developing States,,2002,0.3548
Small island developing States,,2003,0.3618
Small island developing States,,2004,0.3557
Small island developing States,,2005,0.2984
Small island developing States,,2006,0.3401
Small island developing States,,2007,0.329
Small island developing States,,2008,0.3345
Small island developing States,,2009,0.36910000000000004
Small island developing States,,2010,0.36760000000000004
Small island developing States,,2011,0.35850000000000004
Small island developing States,,2012,0.41910000000000003
Small island developing States,,2013,0.3986
Small island developing States,,2014,0.4041
Small island developing States,,2015,0.41950000000000004
Small island developing States,,2016,0.43710000000000004
Small island developing States,,2017,0.4445
Small island developing States,,2018,0.4403
Solomon Islands,SLB,1961,0.5
Solomon Islands,SLB,1962,0.48000000000000004
Solomon Islands,SLB,1963,0.5
Solomon Islands,SLB,1964,0.512
Solomon Islands,SLB,1965,0.5
Solomon Islands,SLB,1966,0.48500000000000004
Solomon Islands,SLB,1967,0.496
Solomon Islands,SLB,1968,0.49770000000000003
Solomon Islands,SLB,1969,0.48500000000000004
Solomon Islands,SLB,1970,0.5038
Solomon Islands,SLB,1971,0.4958
Solomon Islands,SLB,1972,0.4923
Solomon Islands,SLB,1973,0.5
Solomon Islands,SLB,1974,0.519
Solomon Islands,SLB,1975,0.49250000000000005
Solomon Islands,SLB,1976,0.49570000000000003
Solomon Islands,SLB,1977,0.4743
Solomon Islands,SLB,1978,0.5
Solomon Islands,SLB,1979,0.515
Solomon Islands,SLB,1980,0.4943
Solomon Islands,SLB,1981,0.4933
Solomon Islands,SLB,1982,0.4948
Solomon Islands,SLB,1983,0.4974
Solomon Islands,SLB,1984,0.5026
Solomon Islands,SLB,1985,0.5143
Solomon Islands,SLB,1986,0.5037
Solomon Islands,SLB,1987,0.4965
Solomon Islands,SLB,1988,0.505
Solomon Islands,SLB,1989,0.5
Solomon Islands,SLB,1990,0.4994
Solomon Islands,SLB,1991,0.5
Solomon Islands,SLB,1992,0.5011
Solomon Islands,SLB,1993,0.5072
Solomon Islands,SLB,1994,0.5562
Solomon Islands,SLB,1995,0.4964
Solomon Islands,SLB,1996,0.4999
Solomon Islands,SLB,1997,0.5581
Solomon Islands,SLB,1998,0.4978
Solomon Islands,SLB,1999,0.4519
Solomon Islands,SLB,2000,0.386
Solomon Islands,SLB,2001,0.4076
Solomon Islands,SLB,2002,0.4153
Solomon Islands,SLB,2003,0.41700000000000004
Solomon Islands,SLB,2004,0.4181
Solomon Islands,SLB,2005,0.4212
Solomon Islands,SLB,2006,0.42610000000000003
Solomon Islands,SLB,2007,0.43420000000000003
Solomon Islands,SLB,2008,0.43260000000000004
Solomon Islands,SLB,2009,0.4295
Solomon Islands,SLB,2010,0.43010000000000004
Solomon Islands,SLB,2011,0.43010000000000004
Solomon Islands,SLB,2012,0.38330000000000003
Solomon Islands,SLB,2013,0.3917
Solomon Islands,SLB,2014,0.39440000000000003
Solomon Islands,SLB,2015,0.3937
Solomon Islands,SLB,2016,0.3936
Solomon Islands,SLB,2017,0.391
Solomon Islands,SLB,2018,0.3884
South America,,1961,0.2911
South America,,1962,0.2783
South America,,1963,0.28190000000000004
South America,,1964,0.30310000000000004
South America,,1965,0.2993
South America,,1966,0.3516
South America,,1967,0.3766
South America,,1968,0.3573
South America,,1969,0.3809
South America,,1970,0.36610000000000004
South America,,1971,0.4189
South America,,1972,0.42760000000000004
South America,,1973,0.3991
South America,,1974,0.4383
South America,,1975,0.4994
South America,,1976,0.4475
South America,,1977,0.4702
South America,,1978,0.4697
South America,,1979,0.5401
South America,,1980,0.5206000000000001
South America,,1981,0.5154
South America,,1982,0.5266000000000001
South America,,1983,0.47490000000000004
South America,,1984,0.4601
South America,,1985,0.5680000000000001
South America,,1986,0.5364
South America,,1987,0.4068
South America,,1988,0.45530000000000004
South America,,1989,0.4701
South America,,1990,0.36510000000000004
South America,,1991,0.4203
South America,,1992,0.4002
South America,,1993,0.4031
South America,,1994,0.4035
South America,,1995,0.3675
South America,,1996,0.36250000000000004
South America,,1997,0.36410000000000003
South America,,1998,0.3402
South America,,1999,0.3332
South America,,2000,0.2655
South America,,2001,0.2667
South America,,2002,0.27590000000000003
South America,,2003,0.3037
South America,,2004,0.3206
South America,,2005,0.3289
South America,,2006,0.32680000000000003
South America,,2007,0.3201
South America,,2008,0.3259
South America,,2009,0.35710000000000003
South America,,2010,0.3815
South America,,2011,0.4476
South America,,2012,0.3814
South America,,2013,0.3796
South America,,2014,0.4222
South America,,2015,0.43220000000000003
South America,,2016,0.38630000000000003
South America,,2017,0.456
South America,,2018,0.4747
South Eastern Asia,,1961,0.28240000000000004
South Eastern Asia,,1962,0.2649
South Eastern Asia,,1963,0.27940000000000004
South Eastern Asia,,1964,0.3084
South Eastern Asia,,1965,0.3175
South Eastern Asia,,1966,0.35650000000000004
South Eastern Asia,,1967,0.3315
South Eastern Asia,,1968,0.3514
South Eastern Asia,,1969,0.399
South Eastern Asia,,1970,0.44820000000000004
South Eastern Asia,,1971,0.42010000000000003
South Eastern Asia,,1972,0.4272
South Eastern Asia,,1973,0.5457000000000001
South Eastern Asia,,1974,0.6423
South Eastern Asia,,1975,0.6475000000000001
South Eastern Asia,,1976,0.6378
South Eastern Asia,,1977,0.5902000000000001
South Eastern Asia,,1978,0.7701
South Eastern Asia,,1979,0.8341000000000001
South Eastern Asia,,1980,0.8418
South Eastern Asia,,1981,0.9118
South Eastern Asia,,1982,0.9445
South Eastern Asia,,1983,0.8271000000000001
South Eastern Asia,,1984,0.8005
South Eastern Asia,,1985,0.8591000000000001
South Eastern Asia,,1986,0.8001
South Eastern Asia,,1987,0.8525
South Eastern Asia,,1988,0.8878
South Eastern Asia,,1989,0.8683000000000001
South Eastern Asia,,1990,0.8395
South Eastern Asia,,1991,0.6900000000000001
South Eastern Asia,,1992,0.7427
South Eastern Asia,,1993,0.7553000000000001
South Eastern Asia,,1994,0.6596000000000001
South Eastern Asia,,1995,0.7189
South Eastern Asia,,1996,0.8201
South Eastern Asia,,1997,0.8160000000000001
South Eastern Asia,,1998,1.0323
South Eastern Asia,,1999,0.5850000000000001
South Eastern Asia,,2000,0.5944
South Eastern Asia,,2001,0.7194
South Eastern Asia,,2002,0.803
South Eastern Asia,,2003,0.7247
South Eastern Asia,,2004,0.6389
South Eastern Asia,,2005,0.6458
South Eastern Asia,,2006,0.8508
South Eastern Asia,,2007,0.8105
South Eastern Asia,,2008,0.5745
South Eastern Asia,,2009,0.5158
South Eastern Asia,,2010,0.5147
South Eastern Asia,,2011,0.4093
South Eastern Asia,,2012,0.3996
South Eastern Asia,,2013,0.4128
South Eastern Asia,,2014,0.4193
South Eastern Asia,,2015,0.34500000000000003
South Eastern Asia,,2016,0.38330000000000003
South Eastern Asia,,2017,0.378
South Eastern Asia,,2018,0.34990000000000004
Southern Asia,,1961,0.24180000000000001
Southern Asia,,1962,0.2656
Southern Asia,,1963,0.3058
Southern Asia,,1964,0.2712
Southern Asia,,1965,0.20400000000000001
Southern Asia,,1966,0.2192
Southern Asia,,1967,0.2451
Southern Asia,,1968,0.2356
Southern Asia,,1969,0.18030000000000002
Southern Asia,,1970,0.2043
Southern Asia,,1971,0.2237
Southern Asia,,1972,0.1013
Southern Asia,,1973,0.1346
Southern Asia,,1974,0.2228
Southern Asia,,1975,0.2358
Southern Asia,,1976,0.1663
Southern Asia,,1977,0.22440000000000002
Southern Asia,,1978,0.272
Southern Asia,,1979,0.3211
Southern Asia,,1980,0.2952
Southern Asia,,1981,0.3047
Southern Asia,,1982,0.3156
Southern Asia,,1983,0.2984
Southern Asia,,1984,0.3034
Southern Asia,,1985,0.304
Southern Asia,,1986,0.2998
Southern Asia,,1987,0.33190000000000003
Southern Asia,,1988,0.33390000000000003
Southern Asia,,1989,0.34550000000000003
Southern Asia,,1990,0.3563
Southern Asia,,1991,0.3713
Southern Asia,,1992,0.4113
Southern Asia,,1993,0.3679
Southern Asia,,1994,0.5741
Southern Asia,,1995,0.5688
Southern Asia,,1996,0.5646
Southern Asia,,1997,0.5155000000000001
Southern Asia,,1998,0.508
Southern Asia,,1999,0.4943
Southern Asia,,2000,0.4655
Southern Asia,,2001,0.4791
Southern Asia,,2002,0.46230000000000004
Southern Asia,,2003,0.4192
Southern Asia,,2004,0.399
Southern Asia,,2005,0.3628
Southern Asia,,2006,0.368
Southern Asia,,2007,0.3554
Southern Asia,,2008,0.3552
Southern Asia,,2009,0.3689
Southern Asia,,2010,0.2984
Southern Asia,,2011,0.2715
Southern Asia,,2012,0.22390000000000002
Southern Asia,,2013,0.21400000000000002
Southern Asia,,2014,0.2298
Southern Asia,,2015,0.2204
Southern Asia,,2016,0.22490000000000002
Southern Asia,,2017,0.24100000000000002
Southern Asia,,2018,0.24130000000000001
Sri Lanka,LKA,1961,0.24180000000000001
Sri Lanka,LKA,1962,0.2656
Sri Lanka,LKA,1963,0.3058
Sri Lanka,LKA,1964,0.2712
Sri Lanka,LKA,1965,0.20400000000000001
Sri Lanka,LKA,1966,0.2192
Sri Lanka,LKA,1967,0.2451
Sri Lanka,LKA,1968,0.2356
Sri Lanka,LKA,1969,0.18030000000000002
Sri Lanka,LKA,1970,0.2043
Sri Lanka,LKA,1971,0.2237
Sri Lanka,LKA,1972,0.1013
Sri Lanka,LKA,1973,0.1346
Sri Lanka,LKA,1974,0.2228
Sri Lanka,LKA,1975,0.2358
Sri Lanka,LKA,1976,0.1663
Sri Lanka,LKA,1977,0.19920000000000002
Sri Lanka,LKA,1978,0.2336
Sri Lanka,LKA,1979,0.2591
Sri Lanka,LKA,1980,0.2837
Sri Lanka,LKA,1981,0.3158
Sri Lanka,LKA,1982,0.3521
Sri Lanka,LKA,1983,0.29450000000000004
Sri Lanka,LKA,1984,0.31170000000000003
Sri Lanka,LKA,1985,0.3141
Sri Lanka,LKA,1986,0.2993
Sri Lanka,LKA,1987,0.2901
Sri Lanka,LKA,1988,0.41140000000000004
Sri Lanka,LKA,1989,0.4509
Sri Lanka,LKA,1990,0.4877
Sri Lanka,LKA,1991,0.5359
Sri Lanka,LKA,1992,0.6722
Sri Lanka,LKA,1993,0.6126
Sri Lanka,LKA,1994,0.5870000000000001
Sri Lanka,LKA,1995,0.6262
Sri Lanka,LKA,1996,0.6283000000000001
Sri Lanka,LKA,1997,0.634
Sri Lanka,LKA,1998,0.6527000000000001
Sri Lanka,LKA,1999,0.6596000000000001
Sri Lanka,LKA,2000,0.6814
Sri Lanka,LKA,2001,0.6779000000000001
Sri Lanka,LKA,2002,0.6021000000000001
Sri Lanka,LKA,2003,0.6812
Sri Lanka,LKA,2004,0.677
Sri Lanka,LKA,2005,0.6551
Sri Lanka,LKA,2006,0.6446000000000001
Sri Lanka,LKA,2007,0.6128
Sri Lanka,LKA,2008,0.6394000000000001
Sri Lanka,LKA,2009,0.6387
Sri Lanka,LKA,2010,0.6337
Sri Lanka,LKA,2011,0.6392
Sri Lanka,LKA,2012,0.6601
Sri Lanka,LKA,2013,0.7124
Sri Lanka,LKA,2014,0.8335
Sri Lanka,LKA,2015,0.778
Sri Lanka,LKA,2016,0.7692
Sri Lanka,LKA,2017,0.7474000000000001
Sri Lanka,LKA,2018,0.9506
Suriname,SUR,1961,0.191
Suriname,SUR,1962,0.31370000000000003
Suriname,SUR,1963,0.3199
Suriname,SUR,1964,0.2757
Suriname,SUR,1965,0.2371
Suriname,SUR,1966,0.2112
Suriname,SUR,1967,0.20700000000000002
Suriname,SUR,1968,0.1298
Suriname,SUR,1969,0.2134
Suriname,SUR,1970,0.2074
Suriname,SUR,1971,0.19390000000000002
Suriname,SUR,1972,0.14650000000000002
Suriname,SUR,1973,0.1241
Suriname,SUR,1974,0.1364
Suriname,SUR,1975,0.13720000000000002
Suriname,SUR,1976,0.1487
